식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),폐기율(%),출처코드,출처명,수입여부,원산지국코드,원산지국명,원산지역명,생산·채취·포획월,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
R101-008450501-0000,멥쌀_설갱_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100845,설갱,010084505,현미,01,생것,100g,356,13.5,7.53,2.34,1.28,75.36,1.3,4.7,15,1.21,306,265,2,0,0,3,0.324,0.02,,0,0,0,0.56,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008460301-0000,멥쌀_신동진_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100846,신동진,010084603,백미,01,생것,100g,361,14.5,6.06,1.09,0.34,78.01,0.09,2,4,0.07,76,72,1,0,0,0,0.083,,,0,0,0,0.3,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008460501-0000,멥쌀_신동진_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100846,신동진,010084605,현미,01,생것,100g,350,15,6.69,1.98,1.06,75.24,0.76,3.9,10,0.86,292,251,1,0,0,1,0.154,0.024,,0,0,0,0.51,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008470301-0000,멥쌀_알찬미_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100847,알찬미,010084703,백미,01,생것,100g,374,11.7,6.02,1.57,0.31,80.36,1.03,,8,0.27,109,97,2,0,0,0,0.118,,,0,0,0,0.34,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008470501-0000,멥쌀_알찬미_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100847,알찬미,010084705,현미,01,생것,100g,365,11.5,6.91,2.34,1.15,78.09,1.41,,12,0.86,241,218,5,0,0,1,0.259,0.026,,0,0,0,0.59,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008480301-0000,멥쌀_영호진미_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100848,영호진미,010084803,백미,01,생것,100g,371,12.6,5.72,1.54,0.24,79.87,0.81,,8,0.25,99,92,3,0,0,0,0.093,,,0,0,0,0.34,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008480501-0000,멥쌀_영호진미_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100848,영호진미,010084805,현미,01,생것,100g,363,12.4,6.21,2.32,0.98,78.1,1.28,,11,0.75,216,194,4,0,0,0,0.17,0.028,,0,0,0,0.58,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008490301-0000,멥쌀_예찬_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100849,예찬,010084903,백미,01,생것,100g,363,13.4,6.6,0.75,0.52,78.78,0.76,,8,0.16,81,71,2,0,0,0,0.074,,,0,0,0,0.26,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008490501-0000,멥쌀_예찬_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100849,예찬,010084905,현미,01,생것,100g,356,13.8,7.23,2.47,1.29,75.25,1.81,,34,1.29,281,230,6,0,0,1,0.151,0.021,,0,0,0,0.6,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008500301-0000,멥쌀_오대_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100850,오대,010085003,백미,01,생것,100g,371,11.7,7.38,0.93,0.49,79.46,0.47,1.8,7,0.38,145,119,0,0,0,0,0.096,,,0,0,0,0.27,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008500501-0000,멥쌀_오대_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100850,오대,010085005,현미,01,생것,100g,363,11.7,8.07,2.31,1.36,76.53,1.27,5.1,13,1.26,352,308,0,0,0,4,0.379,0.02,,0,0,0,0.57,0.01,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008510301-0000,멥쌀_운광_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100851,운광,010085103,백미,01,생것,100g,365,13.3,6.2,0.99,0.43,79.1,0.22,,7,0.21,101,86,1,0,0,0,0.059,,,0,0,0,0.31,0.01,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008510501-0000,멥쌀_운광_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100851,운광,010085105,현미,01,생것,100g,355,13.9,6.52,2.28,1.36,75.94,1.12,3.7,12,0.98,305,271,1,0,0,2,0.205,0.036,,0,0,0,0.52,0.01,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008520301-0000,멥쌀_일품_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100852,일품,010085203,백미,01,생것,100g,367,12.8,7.06,1.12,0.46,78.52,0.43,1.1,7,0.34,125,92,1,0,0,0,0.128,,,0,0,0,0.36,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008520501-0000,멥쌀_일품_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100852,일품,010085205,현미,01,생것,100g,357,13.1,7,2.18,1.32,76.37,1.13,4.1,12,1.04,289,228,2,0,0,2,0.307,0.026,,0,0,0,0.52,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008530301-0000,멥쌀_친들_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100853,친들,010085303,백미,01,생것,100g,364,13.4,6.43,0.77,0.28,79.09,0.79,,11,0.32,86,76,4,0,0,0,0.079,,,0,0,0,0.29,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008530501-0000,멥쌀_친들_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100853,친들,010085305,현미,01,생것,100g,353,13.9,6.97,1.98,1.32,75.8,1.57,,15,1.02,276,225,8,0,0,2,0.132,0.02,,0,0,0,0.5,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008540301-0000,멥쌀_팔방미_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100854,팔방미,010085403,백미,01,생것,100g,366,13.1,8.33,0.94,0.32,77.32,0.1,0.7,6,0.36,122,84,0,0,0,0,0.085,,,0,0,0,0.27,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008540501-0000,멥쌀_팔방미_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100854,팔방미,010085405,현미,01,생것,100g,358,13.2,9.12,2.65,1.29,73.74,0.47,2.6,11,1.3,328,236,1,0,0,2,0.338,0.029,,0,0,0,0.59,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008550301-0000,멥쌀_한가루_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100855,한가루,010085503,백미,01,생것,100g,373,11.4,7.11,1.05,0.4,80.03,1.42,,8,0.37,120,103,2,0,0,0,0.094,,,0,0,0,0.35,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008550501-0000,멥쌀_한가루_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100855,한가루,010085505,현미,01,생것,100g,361,12.5,7.92,2.2,1.02,76.38,2.15,,12,1.19,278,234,3,0,0,2,0.148,0.025,,0,0,0,0.56,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008560301-0000,멥쌀_한아름4호_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100856,한아름4호,010085603,백미,01,생것,100g,369,12.4,7.13,0.88,0.3,79.3,1.06,,7,0.22,96,91,3,0,0,0,0.104,,,0,0,0,0.31,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008560501-0000,멥쌀_한아름4호_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100856,한아름4호,010085605,현미,01,생것,100g,363,11.9,7.56,2.2,1.08,77.23,1.53,,12,0.87,274,265,6,0,0,1,0.144,0.03,,0,0,0,0.61,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008570301-0000,멥쌀_해담쌀_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100857,해담쌀,010085703,백미,01,생것,100g,371,11.7,6.65,0.93,0.51,80.24,1.17,,7,0.36,118,90,3,0,0,0,0.112,,,0,0,0,0.31,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008570501-0000,멥쌀_해담쌀_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100857,해담쌀,010085705,현미,01,생것,100g,366,11.3,7.42,2.44,1.23,77.58,1.68,,12,1.19,321,254,4,0,0,2,0.268,0.023,,0,0,0,0.61,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2019-04-01,2025-02-24
R101-008580301-0000,멥쌀_해들_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100858,해들,010085803,백미,01,생것,100g,365,13.4,7.33,1.34,0.55,77.39,0.38,2.7,7,0.28,121,114,0,0,0,0,0.122,,,0,0,0,0.35,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008580501-0000,멥쌀_해들_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100858,해들,010085805,현미,01,생것,100g,356,13.1,8.06,2.34,1.48,74.99,1.24,4.5,13,1.21,339,297,2,0,0,2,0.529,0.026,,0,0,0,0.59,0.01,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008590301-0000,멥쌀_해품_백미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100859,해품,010085903,백미,01,생것,100g,362,13.6,8.23,0.56,0.32,77.3,0.09,0.5,7,0.15,81,72,4,0,0,0,0.022,,,0,0,0,0.19,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008590501-0000,멥쌀_해품_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100859,해품,010085905,현미,01,생것,100g,349,14.5,8.71,1.88,1.37,73.53,0.86,4,13,1.24,314,252,8,0,0,2,0.437,0.022,,0,0,0,0.45,0.01,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008600501-0000,멥쌀_흑진미_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100860,흑진미,010086005,현미,01,생것,100g,357,13,7.82,2.11,1.25,75.82,1.22,7.1,14,0.96,318,261,0,1,0,9,0.383,0.072,,0,0,0,0.5,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-008610501-0000,멥쌀_적진주_현미_생것,R,원재료성 식품,1,식물성,01,곡류,01008,멥쌀,0100861,적진주,010086105,현미,01,생것,100g,360,12.5,7.47,2.48,1.54,76.01,1.81,5.7,15,1.06,310,281,2,0,0,4,0.178,0.038,,0,0,0,0.47,0.01,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-010000002-0000,멥쌀 국수_말린것,R,원재료성 식품,1,식물성,01,곡류,01010,멥쌀국수,0101000,해당없음,010100000,해당없음,02,말린것,100g,380,9.3,7.2,0.72,0.43,82.36,0,0.9,19,0.72,158,31,87,0,0,0,0.046,0.018,0.228,0,0,0,0.31,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R101-013000003-0000,멥쌀밥_쪄서 말린것,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101300,해당없음,010130000,해당없음,03,쪄서 말린것,100g,373,10.9,5.2,0.1,0.1,83.7,,,44,1.4,65,19,29,0,0,0,0.11,0.02,1.8,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2009-12-31,2025-02-24
R101-013000300-0000,멥쌀밥_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101300,해당없음,010130003,백미,00,해당없음,100g,146,65.2,2.65,0.33,0.1,31.71,0.01,0.9,2,0.02,25,20,0,0,0,0,0.035,0,0.084,0,0,0,0.12,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013000400-0000,멥쌀밥_칠분도미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101300,해당없음,010130004,칠분도미,00,해당없음,100g,160,60,2.6,0.5,0.2,36.7,0.2,0.5,4,0.2,44,35,1,0,0,0,0.06,0.01,0.8,0,0,0,0.13,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2020-12-31,2025-02-24
R101-013000500-0000,멥쌀밥_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101300,해당없음,010130005,현미,00,해당없음,100g,166,59.6,3.47,0.96,0.62,35.34,0.4,2.2,5,0.44,142,122,0,0,0,0,0.075,0.004,1.587,0,0,0,0.24,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013001100-0000,멥쌀밥_누룽지,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101300,해당없음,010130011,누룽지,00,해당없음,100g,393,5.9,6.8,0.2,0.3,86.8,,4.5,18,0.6,74,84,6,0,0,0,0.07,0.03,1.5,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2010-12-31,2025-02-24
R101-013010300-0000,멥쌀밥_농림나1호_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101301,농림나1호,010130103,백미,00,해당없음,100g,213,49,2.2,0.1,0.2,48.5,,,5,0.4,58,77,2,0,0,0,0.24,0.01,0.4,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2009-12-31,2025-02-24
R101-013010500-0000,멥쌀밥_농림나1호_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101301,농림나1호,010130105,현미,00,해당없음,100g,201,50.2,2.8,0.2,0.7,46.1,,,8,0.2,166,118,2,0,0,0,0.34,0.03,0.8,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2009-12-31,2025-02-24
R101-013020300-0000,멥쌀밥_밭벼_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101302,밭벼,010130203,백미,00,해당없음,100g,157,60,3.5,0.3,0.1,36.1,0.1,0.3,3,0.1,34,29,1,0,0,0,0.02,0.01,0.2,0,0,0,0.1,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2020-12-31,2025-02-24
R101-013020500-0000,멥쌀밥_밭벼_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101302,밭벼,010130205,현미,00,해당없음,100g,156,60,4.1,1,0.6,34.3,1.1,1.4,7,0.6,130,95,1,0,0,0,0.16,0.02,2.9,0,0,0,0.23,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2020-12-31,2025-02-24
R101-013030300-0000,멥쌀밥_새추청벼_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101303,새추청벼,010130303,백미,00,해당없음,100g,153,63.5,2.5,0.1,0.1,33.8,,,4,1.4,24,178,7,1,0,7,0.05,0.01,0.7,,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R101-013040300-0000,멥쌀밥_수라벼_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101304,수라벼,010130403,백미,00,해당없음,100g,159,61.8,2.4,,0.1,35.7,,,5,0.3,22,126,4,0,0,5,0.08,0.01,0.7,,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R101-013050300-0000,멥쌀밥_일품벼_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101305,일품벼,010130503,백미,00,해당없음,100g,156,62.6,2.6,0.1,0.1,34.6,,,5,1.1,24,74,5,0,0,2,0.06,0.01,0.4,,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R101-013060300-0000,멥쌀밥_추청벼_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101306,추청벼,010130603,백미,00,해당없음,100g,151,63.8,2.4,,0.1,33.7,,,4,0.2,23,48,5,0,0,3,0.07,0.01,0.5,,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R101-013060500-0000,멥쌀밥_흑진미_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101306,흑진미,010130605,현미,00,해당없음,100g,174,57.6,3.98,1.01,0.63,36.83,0.5,4.7,7,0.45,153,120,0,0,0,4,0.042,0.043,1.625,0,0,0,0.25,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013070300-0000,멥쌀밥_삼광_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101307,삼광,010130703,백미,00,해당없음,100g,146,65.4,2.52,0.33,0.08,31.71,0,0.9,2,0.02,22,20,0,0,0,0,0,0,0.117,0,0,0,0.1,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013070500-0000,멥쌀밥_삼광_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101307,삼광,010130705,현미,00,해당없음,100g,165,59.9,3.5,1.15,0.61,34.83,0.38,,5,0.44,140,121,1,0,0,0,0.093,0,1.598,0,0,0,0.24,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013080300-0000,멥쌀밥_새일미_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101308,새일미,010130803,백미,00,해당없음,100g,142,66.3,2.67,0.25,0.12,30.69,0,1,1,0,21,17,0,0,0,0,0.003,0,0.081,0,0,0,0.1,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013080400-0000,멥쌀밥_농림나1호_칠분도미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101308,농림나1호,010130804,칠분도미,00,해당없음,100g,205,50.6,2.5,0.2,0.5,46.2,,,7,1.4,144,131,2,0,0,0,0.3,0.02,0.7,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2009-12-31,2025-02-24
R101-013080500-0000,멥쌀밥_새일미_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101308,새일미,010130805,현미,00,해당없음,100g,172,58.1,3.43,1.08,0.69,36.67,0.41,1.7,7,0.4,141,124,0,0,0,0,0.06,0.006,1.358,0,0,0,0.26,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013090300-0000,멥쌀밥_신동진_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101309,신동진,010130903,백미,00,해당없음,100g,147,64.9,2.53,0.28,0.1,32.17,0,0.7,1,0,22,16,0,0,0,0,0.038,0,0.056,0,0,0,0.12,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013090500-0000,멥쌀밥_신동진_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101309,신동진,010130905,현미,00,해당없음,100g,160,61.1,3.15,0.76,0.44,34.57,0.26,2.6,5,0.39,130,107,0,0,0,0,0.057,0.004,1.746,0,0,0,0.22,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013100300-0000,멥쌀밥_오대_백미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101310,오대,010131003,백미,00,해당없음,100g,151,64.3,2.85,0.44,0.09,32.28,0.04,0.8,2,0.06,33,25,0,0,0,0,0.032,0,0.081,0,0,0,0.15,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-013100400-0000,멥쌀밥_밭벼_칠분도미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101310,밭벼,010131004,칠분도미,00,해당없음,100g,155,60,3.6,0.5,0.2,35.7,0.2,0.5,4,0.2,44,35,1,0,0,0,0.06,0.01,0.8,0,0,0,0.13,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2020-12-31,2025-02-24
R101-013100500-0000,멥쌀밥_오대_현미,R,원재료성 식품,1,식물성,01,곡류,01013,멥쌀밥,0101310,오대,010131005,현미,00,해당없음,100g,166,59.3,3.81,0.87,0.73,35.29,0.53,2.3,5,0.52,159,136,0,0,0,0,0.091,0.007,1.644,0,0,0,0.23,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R101-016000101-0000,밀_도정_생것,R,원재료성 식품,1,식물성,01,곡류,01016,밀,0101600,해당없음,010160001,도정,01,생것,100g,333,10.6,10.6,1,2,75.8,,,52,4.7,254,538,17,0,0,0,0.43,0.12,2.4,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,1999-12-31,2025-02-24
R101-016001301-0000,밀_통밀_생것,R,원재료성 식품,1,식물성,01,곡류,01016,밀,0101600,해당없음,010160013,통밀,01,생것,100g,342,9.2,13.2,1.5,1.5,74.6,,16,24,5.2,290,780,,5,0,57,0.52,0.23,2.6,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R101-016010006-0000,밀_강력밀가루_분말화한것,R,원재료성 식품,1,식물성,01,곡류,01016,밀,0101601,강력밀가루,010160100,해당없음,06,분말화한것,100g,334,12,13.59,1.11,0.41,72.89,0,2.5,17,0.64,104,95,1,0,0,0,0.053,0.071,0.396,0.15,0,0,0.27,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
